[2025-06-27 14:56:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'READY', 's': 1, 'op': 0, 'd': {'v': 10, 'user_settings': {}, 'user': {'verified': True, 'username': 'PAPA', 'primary_guild': None, 'mfa_enabled': False, 'id': '1388204216652402939', 'global_name': None, 'flags': 0, 'email': None, 'discriminator': '6024', 'clan': None, 'bot': True, 'avatar': 'fd6f89b575afc6b94ace5aa936326194'}, 'session_type': 'normal', 'session_id': '5487aa02977e55af0b0fc41948a003bf', 'resume_gateway_url': 'wss://gateway-us-east1-b.discord.gg', 'relationships': [], 'private_channels': [], 'presences': [], 'guilds': [{'unavailable': True, 'id': '973723652250042459'}, {'unavailable': True, 'id': '1388211455484231710'}], 'guild_join_requests': [], 'geo_ordered_rtc_regions': ['us-east', 'atlanta', 'newark', 'us-central', 'us-south'], 'game_relationships': [], 'auth': {}, 'application': {'id': '1388204216652402939', 'flags': 557056}, '_trace': ['["gateway-prd-us-east1-b-s4p9",{"micros":175875,"calls":["id_created",{"micros":1109,"calls":[]},"session_lookup_time",{"micros":518,"calls":[]},"session_lookup_finished",{"micros":18,"calls":[]},"discord-sessions-prd-2-184",{"micros":173952,"calls":["start_session",{"micros":166224,"calls":["discord-api-rpc-5b8755dc95-c6888",{"micros":148107,"calls":["get_user",{"micros":17408},"get_guilds",{"micros":11507},"send_scheduled_deletion_message",{"micros":17},"guild_join_requests",{"micros":883},"authorized_ip_coro",{"micros":19},"pending_payments",{"micros":2275},"apex_experiments",{"micros":4},"user_activities",{"micros":10},"played_application_ids",{"micros":4}]}]},"starting_guild_connect",{"micros":39,"calls":[]},"presence_started",{"micros":632,"calls":[]},"guilds_started",{"micros":87,"calls":[]},"lobbies_started",{"micros":1,"calls":[]},"guilds_connect",{"micros":0,"calls":[]},"presence_connect",{"micros":6947,"calls":[]},"connect_finished",{"micros":6951,"calls":[]},"build_ready",{"micros":16,"calls":[]},"clean_ready",{"micros":1,"calls":[]},"optimize_ready",{"micros":0,"calls":[]},"split_ready",{"micros":0,"calls":[]}]}]}]']}}
[2025-06-27 14:56:33] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-27 14:56:33] [INFO    ] discord.gateway: Shard ID None has connected to Gateway (Session ID: 5487aa02977e55af0b0fc41948a003bf).
[2025-06-27 14:56:33] [DEBUG   ] discord.client: Dispatching event connect
[2025-06-27 14:56:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_CREATE', 's': 2, 'op': 0, 'd': {'nsfw': False, 'owner_configured_content_level': 0, 'max_video_channel_users': 25, 'lazy': True, 'profile': None, 'inventory_settings': None, 'premium_subscription_count': 0, 'application_id': None, 'moderator_reporting': None, 'activity_instances': [], 'voice_states': [], 'banner': None, 'public_updates_channel_id': None, 'stickers': [], 'id': '1388211455484231710', 'roles': [{'version': 1751045803309, 'unicode_emoji': None, 'tags': {}, 'position': 0, 'permissions': '2248473465835073', 'name': '@everyone', 'mentionable': False, 'managed': False, 'id': '1388211455484231710', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1751046446496, 'unicode_emoji': None, 'tags': {}, 'position': 5, 'permissions': '2108859006582783', 'name': 'Admin', 'mentionable': False, 'managed': False, 'id': '1388211736984817684', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 16711680}, 'color': 16711680}, {'version': 1751046446493, 'unicode_emoji': None, 'tags': {'bot_id': '1388201827358740520'}, 'position': 4, 'permissions': '563276639759424', 'name': 'Magnus', 'mentionable': False, 'managed': True, 'id': '1388212175696560233', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1751046446489, 'unicode_emoji': None, 'tags': {'bot_id': '1388204216652402939'}, 'position': 3, 'permissions': '563276639759424', 'name': 'PAPA', 'mentionable': False, 'managed': True, 'id': '1388212176069726340', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1751046451610, 'unicode_emoji': None, 'tags': {}, 'position': 2, 'permissions': '0', 'name': 'PAPA Follower', 'mentionable': False, 'managed': False, 'id': '1388214049904394282', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 7570291}, 'color': 7570291}, {'version': 1751046446635, 'unicode_emoji': None, 'tags': {}, 'position': 1, 'permissions': '0', 'name': 'Climber', 'mentionable': False, 'managed': False, 'id': '1388214059219947661', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 6323595}, 'color': 6323595}], 'nsfw_level': 0, 'name': 'BOT TAKEOVER', 'mfa_level': 0, 'max_members': 500000, 'system_channel_id': '1388211457933574280', 'embedded_activities': [], 'large': False, 'threads': [], 'members': [{'user': {'username': 'PAPA', 'public_flags': 0, 'primary_guild': None, 'id': '1388204216652402939', 'global_name': None, 'display_name': None, 'discriminator': '6024', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'fd6f89b575afc6b94ace5aa936326194'}, 'roles': ['1388212176069726340'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-27T17:39:34.587081+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'splash': None, 'icon': None, 'discovery_splash': None, 'latest_onboarding_question_id': None, 'explicit_content_filter': 0, 'description': None, 'premium_tier': 0, 'home_header': None, 'application_command_counts': {}, 'guild_scheduled_events': [], 'unavailable': False, 'safety_alerts_channel_id': None, 'default_message_notifications': 0, 'afk_timeout': 300, 'preferred_locale': 'en-US', 'stage_instances': [], 'incidents_data': None, 'premium_features': None, 'hub_type': None, 'member_count': 4, 'features': [], 'system_channel_flags': 0, 'emojis': [], 'region': 'deprecated', 'verification_level': 0, 'owner_id': '428749954270625795', 'channels': [{'version': 1751045803316, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Text Channels', 'id': '1388211457933574277', 'flags': 0}, {'version': 1751045803343, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Voice Channels', 'id': '1388211457933574279', 'flags': 0}, {'version': 1751045803377, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1388211457933574277', 'name': 'general', 'last_message_id': '1388231266200981746', 'id': '1388211457933574280', 'icon_emoji': {'name': '👋', 'id': None}, 'flags': 0}, {'version': 1751045803416, 'user_limit': 0, 'type': 2, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1388211457933574279', 'name': 'General', 'last_message_id': None, 'id': '1388211457933574282', 'icon_emoji': {'name': '🎙', 'id': None}, 'flags': 0, 'bitrate': 64000}], 'version': 1751046413856, 'soundboard_sounds': [], 'presences': [], 'max_stage_video_channel_users': 50, 'vanity_url_code': None, 'afk_channel_id': None, 'joined_at': '2025-06-27T17:39:34.587081+00:00', 'premium_progress_bar_enabled': False, 'rules_channel_id': None}}
[2025-06-27 14:56:33] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-27 14:56:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_CREATE', 's': 3, 'op': 0, 'd': {'nsfw': False, 'owner_configured_content_level': 0, 'max_video_channel_users': 25, 'lazy': True, 'profile': None, 'inventory_settings': None, 'premium_subscription_count': 0, 'application_id': None, 'moderator_reporting': None, 'activity_instances': [], 'voice_states': [], 'banner': None, 'public_updates_channel_id': None, 'stickers': [], 'id': '973723652250042459', 'roles': [{'version': 0, 'unicode_emoji': None, 'tags': {}, 'position': 0, 'permissions': '2248473465835073', 'name': '@everyone', 'mentionable': False, 'managed': False, 'id': '973723652250042459', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1751044886168, 'unicode_emoji': None, 'tags': {'bot_id': '1388204216652402939'}, 'position': 1, 'permissions': '563276639759424', 'name': 'PAPA', 'mentionable': False, 'managed': True, 'id': '1388207610838257940', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}], 'nsfw_level': 0, 'name': "josh bot's home", 'mfa_level': 0, 'max_members': 500000, 'system_channel_id': '973723652883357769', 'embedded_activities': [], 'large': False, 'threads': [], 'members': [{'user': {'username': 'PAPA', 'public_flags': 0, 'primary_guild': None, 'id': '1388204216652402939', 'global_name': None, 'display_name': None, 'discriminator': '6024', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'fd6f89b575afc6b94ace5aa936326194'}, 'roles': ['1388207610838257940'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-27T17:21:26.206000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'splash': None, 'icon': '2b24caa6f4581d7a96ad7d287d2d74ca', 'discovery_splash': None, 'latest_onboarding_question_id': None, 'explicit_content_filter': 0, 'description': None, 'premium_tier': 0, 'home_header': None, 'application_command_counts': {}, 'guild_scheduled_events': [], 'unavailable': False, 'safety_alerts_channel_id': None, 'default_message_notifications': 0, 'afk_timeout': 300, 'preferred_locale': 'en-US', 'stage_instances': [], 'incidents_data': None, 'premium_features': None, 'hub_type': None, 'member_count': 2, 'features': [], 'system_channel_flags': 0, 'emojis': [], 'region': 'deprecated', 'verification_level': 0, 'owner_id': '428749954270625795', 'channels': [{'version': 0, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Text Channels', 'id': '973723652883357766', 'flags': 0}, {'version': 0, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Voice Channels', 'id': '973723652883357768', 'flags': 0}, {'version': 0, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '973723652883357766', 'name': 'general', 'last_message_id': '1388207611932835861', 'id': '973723652883357769', 'flags': 0}, {'version': 0, 'user_limit': 0, 'type': 2, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '973723652883357768', 'name': 'General', 'last_message_id': None, 'id': '973723652883357770', 'flags': 0, 'bitrate': 64000}], 'version': 1678827377731, 'soundboard_sounds': [], 'presences': [], 'max_stage_video_channel_users': 50, 'vanity_url_code': None, 'afk_channel_id': None, 'joined_at': '2025-06-27T17:21:26.206000+00:00', 'premium_progress_bar_enabled': False, 'rules_channel_id': None}}
[2025-06-27 14:56:33] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-27 14:56:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBERS_CHUNK', 's': 4, 'op': 0, 'd': {'nonce': '30518e1c6113082185396bd3d383b9b2', 'members': [{'user': {'username': '390yoshi', 'public_flags': 0, 'primary_guild': None, 'id': '248211615936282626', 'global_name': '390yoshi', 'display_name': '390yoshi', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '7507caaab6aaa32b366bf2c81cf0cd65'}, 'roles': ['1388211736984817684', '1388214059219947661'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-27T17:37:05.461000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'kha0ticneutral', 'public_flags': 0, 'primary_guild': None, 'id': '428749954270625795', 'global_name': 'kha0ticneutral', 'display_name': 'kha0ticneutral', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'f9f7f71e2e5c6df559d76c5ad1d6c0e5'}, 'roles': ['1388214049904394282', '1388211736984817684'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-27T17:36:42.753000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'Magnus', 'public_flags': 0, 'primary_guild': None, 'id': '1388201827358740520', 'global_name': None, 'display_name': None, 'discriminator': '0300', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '86af4a7e28c5e90619ea9a394bbd92a5'}, 'roles': ['1388212175696560233'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-27T17:39:34.513136+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'PAPA', 'public_flags': 0, 'primary_guild': None, 'id': '1388204216652402939', 'global_name': None, 'display_name': None, 'discriminator': '6024', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'fd6f89b575afc6b94ace5aa936326194'}, 'roles': ['1388212176069726340'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-27T17:39:34.587081+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'guild_id': '1388211455484231710', 'chunk_index': 0, 'chunk_count': 1}}
[2025-06-27 14:56:33] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-27 14:56:33] [DEBUG   ] discord.state: Processed a chunk for 4 members in guild ID 1388211455484231710.
[2025-06-27 14:56:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBERS_CHUNK', 's': 5, 'op': 0, 'd': {'nonce': '91eec6941e00d721c0409670b9a4bc37', 'members': [{'user': {'username': 'kha0ticneutral', 'public_flags': 0, 'primary_guild': None, 'id': '428749954270625795', 'global_name': 'kha0ticneutral', 'display_name': 'kha0ticneutral', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'f9f7f71e2e5c6df559d76c5ad1d6c0e5'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2022-05-10T23:10:09.677000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'PAPA', 'public_flags': 0, 'primary_guild': None, 'id': '1388204216652402939', 'global_name': None, 'display_name': None, 'discriminator': '6024', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'fd6f89b575afc6b94ace5aa936326194'}, 'roles': ['1388207610838257940'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-27T17:21:26.206000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'guild_id': '973723652250042459', 'chunk_index': 0, 'chunk_count': 1}}
[2025-06-27 14:56:33] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-27 14:56:33] [DEBUG   ] discord.state: Processed a chunk for 2 members in guild ID 973723652250042459.
[2025-06-27 14:56:35] [DEBUG   ] discord.client: Dispatching event guild_available
[2025-06-27 14:56:35] [DEBUG   ] discord.client: Dispatching event guild_available
[2025-06-27 14:56:35] [DEBUG   ] discord.client: Dispatching event ready
[2025-06-27 14:56:40] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 6, 'op': 0, 'd': {'user_id': '428749954270625795', 'timestamp': 1751050600, 'member': {'user': {'username': 'kha0ticneutral', 'public_flags': 0, 'primary_guild': None, 'id': '428749954270625795', 'global_name': 'kha0ticneutral', 'display_name': 'kha0ticneutral', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'f9f7f71e2e5c6df559d76c5ad1d6c0e5'}, 'roles': ['1388214049904394282', '1388211736984817684'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-27T17:36:42.753000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1388211457933574280', 'guild_id': '1388211455484231710'}}
[2025-06-27 14:56:40] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-27 14:56:40] [DEBUG   ] discord.client: Dispatching event typing
[2025-06-27 14:56:40] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-06-27 14:56:42] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 7, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-06-27T18:56:42.574000+00:00', 'pinned': False, 'nonce': '1388231586939404288', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1388214049904394282', '1388211736984817684'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-27T17:36:42.753000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1388231587577204898', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!poll', 'components': [], 'channel_type': 0, 'channel_id': '1388211457933574280', 'author': {'username': 'kha0ticneutral', 'public_flags': 0, 'primary_guild': None, 'id': '428749954270625795', 'global_name': 'kha0ticneutral', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'f9f7f71e2e5c6df559d76c5ad1d6c0e5'}, 'attachments': [], 'guild_id': '1388211455484231710'}}
[2025-06-27 14:56:42] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-27 14:56:42] [DEBUG   ] discord.client: Dispatching event message
[2025-06-27 14:56:42] [DEBUG   ] discord.client: Dispatching event command
[2025-06-27 14:56:42] [DEBUG   ] discord.client: Dispatching event command_error
[2025-06-27 14:56:42] [ERROR   ] discord.ext.commands.bot: Ignoring exception in command poll
Traceback (most recent call last):
  File "/Users/ellvmurphy/Library/Python/3.9/lib/python/site-packages/discord/ext/commands/bot.py", line 1366, in invoke
    await ctx.command.invoke(ctx)
  File "/Users/ellvmurphy/Library/Python/3.9/lib/python/site-packages/discord/ext/commands/core.py", line 1021, in invoke
    await self.prepare(ctx)
  File "/Users/ellvmurphy/Library/Python/3.9/lib/python/site-packages/discord/ext/commands/core.py", line 938, in prepare
    await self._parse_arguments(ctx)
  File "/Users/ellvmurphy/Library/Python/3.9/lib/python/site-packages/discord/ext/commands/core.py", line 853, in _parse_arguments
    kwargs[name] = await self.transform(ctx, param, attachments)
  File "/Users/ellvmurphy/Library/Python/3.9/lib/python/site-packages/discord/ext/commands/core.py", line 697, in transform
    raise MissingRequiredArgument(param)
discord.ext.commands.errors.MissingRequiredArgument: question is a required argument that is missing.
[2025-06-27 14:56:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 8, 'op': 0, 'd': {'user_id': '428749954270625795', 'timestamp': 1751050611, 'member': {'user': {'username': 'kha0ticneutral', 'public_flags': 0, 'primary_guild': None, 'id': '428749954270625795', 'global_name': 'kha0ticneutral', 'display_name': 'kha0ticneutral', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'f9f7f71e2e5c6df559d76c5ad1d6c0e5'}, 'roles': ['1388214049904394282', '1388211736984817684'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-27T17:36:42.753000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1388211457933574280', 'guild_id': '1388211455484231710'}}
[2025-06-27 14:56:51] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-27 14:56:51] [DEBUG   ] discord.client: Dispatching event typing
[2025-06-27 14:56:51] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-06-27 14:56:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 9, 'op': 0, 'd': {'user_id': '428749954270625795', 'timestamp': 1751050619, 'member': {'user': {'username': 'kha0ticneutral', 'public_flags': 0, 'primary_guild': None, 'id': '428749954270625795', 'global_name': 'kha0ticneutral', 'display_name': 'kha0ticneutral', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'f9f7f71e2e5c6df559d76c5ad1d6c0e5'}, 'roles': ['1388214049904394282', '1388211736984817684'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-27T17:36:42.753000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1388211457933574280', 'guild_id': '1388211455484231710'}}
[2025-06-27 14:56:59] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-27 14:56:59] [DEBUG   ] discord.client: Dispatching event typing
[2025-06-27 14:56:59] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-06-27 14:57:04] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 10, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-06-27T18:57:04.883000+00:00', 'pinned': False, 'nonce': '1388231680417857536', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1388214049904394282', '1388211736984817684'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-27T17:36:42.753000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1388231681147666483', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!poll are we taking over the world', 'components': [], 'channel_type': 0, 'channel_id': '1388211457933574280', 'author': {'username': 'kha0ticneutral', 'public_flags': 0, 'primary_guild': None, 'id': '428749954270625795', 'global_name': 'kha0ticneutral', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'f9f7f71e2e5c6df559d76c5ad1d6c0e5'}, 'attachments': [], 'guild_id': '1388211455484231710'}}
[2025-06-27 14:57:04] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-27 14:57:04] [DEBUG   ] discord.client: Dispatching event message
[2025-06-27 14:57:04] [DEBUG   ] discord.client: Dispatching event command
[2025-06-27 14:57:05] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 11, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-06-27T18:57:05.252000+00:00', 'pinned': False, 'nonce': '9107103422218173461', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1388212176069726340'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-27T17:39:34.587081+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1388231682695626823', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Poll', 'id': '1388231682695626824', 'description': 'are we taking over the world', 'content_scan_version': 0}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1388211457933574280', 'author': {'username': 'PAPA', 'public_flags': 0, 'primary_guild': None, 'id': '1388204216652402939', 'global_name': None, 'discriminator': '6024', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'fd6f89b575afc6b94ace5aa936326194'}, 'attachments': [], 'guild_id': '1388211455484231710'}}
[2025-06-27 14:57:05] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-27 14:57:05] [DEBUG   ] discord.client: Dispatching event message
[2025-06-27 14:57:05] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1388211457933574280/messages with {"embeds":[{"flags":0,"type":"rich","description":"are we taking over the world","title":"Poll"}],"content":null,"components":[],"nonce":"9107103422218173461","enforce_nonce":true,"tts":false} has returned 200
[2025-06-27 14:57:05] [DEBUG   ] discord.http: POST /channels/{channel_id}/messages has found its initial rate limit bucket hash (3df15bae86f6647dd4dfcbd5c6949480).
